movie_id,title,movie_rating,release_date,run_time,meta_score,imdb_rating,box_office,director,writer,actor,genre_name
206,Fast Times at Ridgemont High,R,1982-08-13,90.0,0.0,7.2,27092880.0,Amy Heckerling,Cameron Crowe,Sean Penn,Comedy
207,Blade Runner,R,1982-06-25,117.0,0.0,8.1,41676878.0,Ridley Scott,Hampton Fancher,Harrison Ford,Action
208,The Thing,R,1982-06-25,109.0,0.0,8.1,19632053.0,John Carpenter,Bill Lancaster,Kurt Russell,Horror
209,Conan the Barbarian,R,1982-05-14,129.0,0.0,6.9,68851475.0,John Milius,Robert E. Howard,Arnold Schwarzenegger,Action
210,E.T. the Extra-Terrestrial,PG,1982-06-11,115.0,0.0,7.8,792910554.0,Steven Spielberg,Melissa Mathison,Henry Thomas,Family
211,First Blood,R,1982-10-22,93.0,0.0,7.7,125212904.0,Ted Kotcheff,David Morrell,Sylvester Stallone,Action
212,An Officer and a Gentleman,R,1982-08-13,124.0,0.0,7.0,129795554.0,Taylor Hackford,Douglas Day Stewart,Richard Gere,Drama
213,Grease 2,PG,1982-06-11,115.0,0.0,4.4,15171476.0,Patricia Birch,Ken Finkleman,Michelle Pfeiffer,Comedy
214,Annie,PG,1982-06-18,127.0,0.0,6.6,57063861.0,John Huston,Carol Sobieski,Aileen Quinn,Comedy
215,Poltergeist,PG,1982-06-04,114.0,0.0,7.3,77142388.0,Tobe Hooper,Steven Spielberg,JoBeth Williams,Horror
216,48 Hrs.,R,1982-12-08,96.0,0.0,6.9,78868508.0,Walter Hill,Roger Spottiswoode,Nick Nolte,Action
217,Star Trek II: The Wrath of Khan,PG,1982-06-04,113.0,0.0,7.7,78912963.0,Nicholas Meyer,Gene Roddenberry,William Shatner,Action
218,Paradise,R,1982-05-07,100.0,0.0,4.9,5588800.0,Stuart Gillard,Stuart Gillard,Willie Aames,Adventure
219,The Last American Virgin,R,1982-07-30,92.0,0.0,6.3,5829781.0,Boaz Davidson,Boaz Davidson,Lawrence Monoson,Comedy
220,Sophie's Choice,R,1983-03-04,150.0,0.0,7.6,30036000.0,Alan J. Pakula,William Styron,Meryl Streep,Drama
221,Gandhi,PG,1983-02-25,191.0,0.0,8.0,52767889.0,Richard Attenborough,John Briley,Ben Kingsley,Biography
222,Tootsie,PG,1982-12-17,116.0,0.0,7.4,177200000.0,Sydney Pollack,Don McGuire,Dustin Hoffman,Comedy
223,Tron,PG,1982-07-09,96.0,0.0,6.8,33000525.0,Steven Lisberger,Steven Lisberger,Jeff Bridges,Action
224,The Secret of NIMH,G,1982-07-16,82.0,0.0,7.6,14665733.0,Don Bluth,Robert C. O'Brien,Elizabeth Hartman,Animation
225,The King of Comedy,PG,1983-02-18,109.0,0.0,7.8,2536242.0,Martin Scorsese,Paul D. Zimmerman,Robert De Niro,Comedy
226,Rocky III,PG,1982-05-28,99.0,0.0,6.8,125052686.0,Sylvester Stallone,Sylvester Stallone,Sylvester Stallone,Drama
227,The Beastmaster,PG,1982-08-20,118.0,0.0,6.2,14056528.0,Don Coscarelli,Don Coscarelli,Marc Singer,Action
228,Creepshow,R,1982-11-12,120.0,0.0,6.9,21028755.0,George A. Romero,Stephen King,Hal Holbrook,Comedy
229,The Man from Snowy River,PG,1982-11-05,102.0,0.0,7.3,20659423.0,George Miller,A.B. 'Banjo' Paterson,Kirk Douglas,Adventure
230,Pink Floyd: The Wall,R,1982-09-17,95.0,0.0,8.0,22265763.0,Alan Parker,Roger Waters,Bob Geldof,Drama
231,Cat People,R,1982-04-02,118.0,0.0,6.2,7000000.0,Paul Schrader,DeWitt Bodeen,Nastassja Kinski,Fantasy
232,Fanny and Alexander,R,1982-12-17,188.0,0.0,8.1,6795771.0,Ingmar Bergman,Ingmar Bergman,Bertil Guve,Drama
233,Friday the 13th Part III,R,1982-08-13,95.0,0.0,5.7,36690067.0,Steve Miner,Martin Kitrosser,Dana Kimmell,Horror
234,Firefox,PG,1982-06-18,136.0,0.0,6.0,46708276.0,Clint Eastwood,Alex Lasker,Clint Eastwood,Action
235,Halloween III: Season of the Witch,R,1982-10-22,98.0,0.0,5.0,14400000.0,Tommy Lee Wallace,Tommy Lee Wallace,Tom Atkins,Horror
236,The Dark Crystal,PG,1982-12-17,93.0,0.0,7.2,41630431.0,Jim Henson,David Odell,Jim Henson,Adventure
237,The Verdict,R,1982-12-17,129.0,0.0,7.7,53993738.0,Sidney Lumet,Barry Reed,Paul Newman,Drama
238,Pieces,Not Rated,1983-09-23,85.0,0.0,6.1,2032311.0,Juan Piquer Simón,Dick Randall,Christopher George,Horror
239,Zapped!,R,1982-09-03,98.0,0.0,4.9,16897768.0,Robert J. Rosenthal,Bruce Rubin,Scott Baio,Comedy
240,Six Pack,PG,1982-07-16,108.0,0.0,5.9,20225989.0,Daniel Petrie,Mike Marvin,Kenny Rogers,Comedy
241,The World According to Garp,R,1982-07-23,136.0,0.0,7.2,29712172.0,George Roy Hill,John Irving,Robin Williams,Comedy
242,Diner,R,1982-05-21,110.0,0.0,7.1,14099953.0,Barry Levinson,Barry Levinson,Steve Guttenberg,Comedy
243,The Best Little Whorehouse in Texas,R,1982-07-23,114.0,0.0,6.0,69701637.0,Colin Higgins,Larry L. King,Burt Reynolds,Comedy
244,The Year of Living Dangerously,PG,1983-02-18,115.0,0.0,7.1,10278575.0,Peter Weir,David Williamson,Mel Gibson,Drama
245,Night Shift,R,1982-07-30,106.0,0.0,6.6,21095638.0,Ron Howard,Lowell Ganz,Henry Winkler,Comedy
246,Summer Lovers,R,1982-07-16,98.0,0.0,5.7,4968000.0,Randal Kleiser,Randal Kleiser,Peter Gallagher,Comedy
247,Victor Victoria,PG,1982-03-19,134.0,0.0,7.6,28229046.0,Blake Edwards,Blake Edwards,Julie Andrews,Comedy
248,The Last Unicorn,G,1982-11-19,92.0,0.0,7.4,6455330.0,Jules Bass,Peter S. Beagle,Jeff Bridges,Animation
249,The Entity,R,1983-02-04,125.0,0.0,6.7,13277558.0,Sidney J. Furie,Frank De Felitta,Barbara Hershey,Drama
250,Airplane II: the Sequel,PG,1982-12-10,85.0,0.0,6.2,27150534.0,Ken Finkleman,Ken Finkleman,Robert Hays,Comedy
251,The Toy,PG,1982-12-10,102.0,0.0,5.8,47118057.0,Richard Donner,Francis Veber,Richard Pryor,Comedy
252,The House on Sorority Row,R,1983-07-28,91.0,0.0,6.0,10604986.0,Mark Rosman,Mark Rosman,Kate McNeil,Horror
253,Evil Under the Sun,PG,1982-03-05,117.0,0.0,7.1,6110670.0,Guy Hamilton,Anthony Shaffer,Peter Ustinov,Crime
254,The Sword and the Sorcerer,R,1982-04-30,99.0,0.0,5.6,39103425.0,Albert Pyun,Tom Karnowski,Lee Horsley,Action
255,Death Wish II,R,1982-02-19,89.0,0.0,6.0,16100000.0,Michael Winner,David Engelbach,Charles Bronson,Action
256,Silent Rage,R,1982-04-02,103.0,0.0,5.5,10490791.0,Michael Miller,Joseph Fraley,Chuck Norris,Action
257,Megaforce,PG,1982-06-25,99.0,0.0,3.7,5675599.0,Hal Needham,Bob Kachler,Barry Bostwick,Action
258,Personal Best,R,1982-06-26,128.0,0.0,6.3,5672311.0,Robert Towne,Robert Towne,Mariel Hemingway,Drama
259,Dead Men Don't Wear Plaid,PG,1982-05-21,88.0,0.0,6.9,18196170.0,Carl Reiner,Carl Reiner,Steve Martin,Comedy
260,Amityville II: The Possession,R,1982-09-24,104.0,0.0,5.5,12534817.0,Damiano Damiani,Tommy Lee Wallace,James Olson,Horror
261,Missing,PG,1982-03-12,122.0,0.0,7.7,14000000.0,Costa-Gavras,Costa-Gavras,Jack Lemmon,Biography
262,Frances,R,1983-03-11,140.0,0.0,7.3,0.0,Graeme Clifford,Eric Bergren,Jessica Lange,Biography
263,The Seduction,R,1982-01-29,104.0,0.0,4.9,11378339.0,David Schmoeller,David Schmoeller,Morgan Fairchild,Thriller
264,Cannery Row,PG,1982-02-12,120.0,0.0,6.7,5301539.0,David S. Ward,John Steinbeck,Nick Nolte,Comedy
265,Deathtrap,PG,1982-03-19,116.0,0.0,7.0,19282134.0,Sidney Lumet,Ira Levin,Michael Caine,Comedy
266,Tex,PG,1982-07-30,103.0,0.0,6.5,7400000.0,Tim Hunter,S.E. Hinton,Matt Dillon,Drama
267,Time Walker,PG,1982-11-19,83.0,0.0,3.6,0.0,Tom Kennedy,Jason Williams,Ben Murphy,Horror
268,"I, the Jury",R,1982-04-22,111.0,0.0,5.9,1515578.0,Richard T. Heffron,Mickey Spillane,Armand Assante,Crime
269,Tempest,PG,1982-09-24,140.0,0.0,6.5,5005245.0,Paul Mazursky,Paul Mazursky,John Cassavetes,Comedy
270,Young Doctors in Love,R,1982-07-16,96.0,0.0,5.5,30688860.0,Garry Marshall,Michael Elias,Michael McKean,Comedy
271,My Favorite Year,PG,1982-10-08,92.0,0.0,7.4,20123620.0,Richard Benjamin,Norman Steinberg,Peter O'Toole,Comedy
272,Still of the Night,PG,1982-11-19,93.0,0.0,6.1,5979947.0,Robert Benton,Robert Benton,Roy Scheider,Crime
273,Parasite,R,1982-03-12,85.0,0.0,3.9,2270.0,Charles Band,Alan J. Adler,Robert Glaudini,Horror
274,Making Love,R,1982-03-05,113.0,0.0,6.9,11897978.0,Arthur Hiller,Barry Sandler,Michael Ontkean,Drama
275,Honkytonk Man,PG,1982-12-15,122.0,0.0,6.6,4484991.0,Clint Eastwood,Clancy Carlile,Clint Eastwood,Comedy
276,The Beast Within,R,1982-02-12,98.0,0.0,5.6,7742572.0,Philippe Mora,Tom Holland,Ronny Cox,Horror
277,"Come Back to the 5 & Dime Jimmy Dean, Jimmy Dean",PG,1983-04-06,109.0,0.0,7.2,840958.0,Robert Altman,Ed Graczyk,Cher,Comedy
278,The Final Option,R,1983-09-16,125.0,0.0,6.4,2666873.0,Ian Sharp,George Markstein,Lewis Collins,Action
279,Trail of the Pink Panther,PG,1982-12-17,96.0,0.0,5.0,9056073.0,Blake Edwards,Blake Edwards,Peter Sellers,Comedy
280,The Sender,R,1982-10-22,91.0,0.0,6.0,1054328.0,Roger Christian,Thomas Baum,Kathryn Harrold,Drama
281,The Border,R,1982-02-12,108.0,0.0,6.4,6118683.0,Tony Richardson,Deric Washburn,Jack Nicholson,Crime
282,Kiss Me Goodbye,PG,1982-12-22,101.0,0.0,6.0,15782759.0,Robert Mulligan,Bruno Barreto,Sally Field,Comedy
283,A Midsummer Night's Sex Comedy,PG,1982-07-16,88.0,0.0,6.6,9077269.0,Woody Allen,Woody Allen,Woody Allen,Comedy
284,Vice Squad,R,1982-01-22,97.0,0.0,6.5,13253583.0,Gary Sherman,Sandy Howard,Season Hubley,Action
285,Best Friends,PG,1982-12-17,116.0,0.0,5.5,36821203.0,Norman Jewison,Valerie Curtin,Burt Reynolds,Comedy
286,Shoot the Moon,R,1982-02-19,124.0,0.0,6.9,9217530.0,Alan Parker,Bo Goldman,Albert Finney,Drama
287,Lookin' to Get Out,R,1983-06-30,105.0,0.0,5.1,946461.0,Hal Ashby,Al Schwartz,Jon Voight,Comedy
288,Barbarosa,PG,1982-02-19,90.0,0.0,6.4,1736123.0,Fred Schepisi,William D. Wittliff,Willie Nelson,Western
289,Visiting Hours,R,1982-05-28,103.0,0.0,5.7,13258670.0,Jean-Claude Lord,Brian Taggert,Michael Ironside,Horror
290,A Little Sex,R,1982-04-02,95.0,0.0,4.9,2370376.0,Bruce Paltrow,Robert De Laurentiis,Tim Matheson,Comedy
291,Class Reunion,R,1982-10-29,84.0,0.0,4.7,10054150.0,Michael Miller,John Hughes,Gerrit Graham,Comedy
292,Hanky Panky,PG,1982-06-04,110.0,0.0,5.6,9823934.0,Sidney Poitier,Henry Rosenbaum,Gene Wilder,Action
293,Author! Author!,PG,1982-06-18,110.0,0.0,6.2,13111101.0,Arthur Hiller,Israel Horovitz,Al Pacino,Comedy
294,Split Image,R,1982-10-03,110.0,0.0,6.5,263635.0,Ted Kotcheff,Scott Spencer,Michael O'Keefe,Drama
295,The Challenge,R,1982-07-23,108.0,0.0,6.3,2977706.0,John Frankenheimer,Richard Maxwell,Scott Glenn,Action
296,The Soldier,R,1982-08-27,96.0,0.0,5.3,6328816.0,James Glickenhaus,James Glickenhaus,Ken Wahl,Action
297,Wrong Is Right,R,1982-05-14,117.0,0.0,5.7,3583513.0,Richard Brooks,Charles McCarry,Sean Connery,Comedy
298,Six Weeks,PG,1982-12-17,107.0,0.0,5.7,6668025.0,Tony Bill,Fred Mustard Stewart,Dudley Moore,Drama
299,The State of Things,,1983-02-18,121.0,0.0,7.0,3700.0,Wim Wenders,Robert Kramer,Allen Garfield,Drama
300,Jekyll and Hyde... Together Again,R,1982-10-01,87.0,0.0,6.2,3792188.0,Jerry Belson,Monica Mcgowan Johnson,Mark Blankfield,Sci-Fi
301,Forced Vengeance,R,1982-07-30,90.0,0.0,5.6,6660333.0,James Fargo,Franklin Thompson,Chuck Norris,Action
302,The Missionary,R,1982-11-05,90.0,0.0,6.2,7241180.0,Richard Loncraine,Michael Palin,Michael Palin,Comedy
303,The Escape Artist,PG,1982-05-28,94.0,0.0,6.2,143369.0,Caleb Deschanel,David Wagoner,Raul Julia,Comedy
304,Night Crossing,PG,1982-02-05,107.0,0.0,6.5,8000000.0,Delbert Mann,John McGreevey,John Hurt,Drama
305,Endangered Species,R,1982-09-10,97.0,0.0,5.9,1474249.0,Alan Rudolph,Judd Klinger,Robert Urich,Drama
306,Things Are Tough All Over,R,1982-08-04,90.0,0.0,6.0,21134374.0,Thomas K. Avildsen,Cheech Marin,Toni Attell,Action
307,Homework,R,1982-08-27,90.0,0.0,3.5,2914328.0,James Beshears,Maurice Peterson,Joan Collins,Comedy
308,Jinxed!,R,1982-10-22,103.0,0.0,4.7,2869638.0,Don Siegel,Frank D. Gilroy,Bette Midler,Comedy
309,The Return of Martin Guerre,Not Rated,1983-08-26,112.0,0.0,7.4,3723036.0,Daniel Vigne,Jean-Claude Carrière,Gérard Depardieu,Biography
310,They Call Me Bruce,PG,1982-11-12,87.0,0.0,5.7,16894678.0,Elliott Hong,David Randolph,Johnny Yune,Action
311,Some Kind of Hero,R,1982-04-02,97.0,0.0,5.8,23671186.0,Michael Pressman,Robert Boris,Richard Pryor,Comedy
312,Hammett,PG,1982-09-17,97.0,0.0,6.5,42914.0,Wim Wenders,Joe Gores,Frederic Forrest,Crime
313,Five Days One Summer,PG,1982-01-01,108.0,0.0,6.1,199078.0,Fred Zinnemann,Michael Austin,Sean Connery,Drama
314,Penitentiary II,R,1982-04-02,108.0,0.0,4.4,3178542.0,Jamaa Fanaka,Jamaa Fanaka,Leon Isaac Kennedy,Crime
315,If You Could See What I Hear,PG,1982-04-23,103.0,0.0,6.8,8693512.0,Eric Till,Stuart Gillard,Marc Singer,Biography
316,Partners,R,1982-04-30,93.0,0.0,5.3,6062898.0,James Burrows,Francis Veber,Ryan O'Neal,Comedy
317,Richard Pryor: Live on the Sunset Strip,R,1982-03-12,82.0,0.0,7.7,36299720.0,Joe Layton,Paul Mooney,Richard Pryor,Comedy
318,Bugs Bunny's 3rd Movie: 1001 Rabbit Tales,G,1982-11-19,74.0,0.0,7.1,78350.0,Directors,John W. Dunn,Mel Blanc,Animation
319,Monsignor,R,1982-10-22,121.0,0.0,5.1,12408066.0,Frank Perry,Jack-Alain Léger,Christopher Reeve,Crime
320,"Yes, Giorgio",PG,1982-09-24,110.0,0.0,3.9,2279543.0,Franklin J. Schaffner,Anne Piper,Luciano Pavarotti,Comedy
321,I Ought to Be in Pictures,PG,1982-03-26,108.0,0.0,6.2,6968359.0,Herbert Ross,Neil Simon,Walter Matthau,Comedy
322,La traviata,G,1983-02-18,109.0,0.0,7.2,3783329.0,Franco Zeffirelli,Francesco Maria Piave,Teresa Stratas,Drama
323,Fighting Back,R,1982-05-21,98.0,0.0,6.1,3355948.0,Lewis Teague,Thomas Hedley Jr.,Tom Skerritt,Action
324,Kamikaze 89,Not Rated,1982-07-16,106.0,0.0,5.8,22440.0,Wolf Gremm,Robert Katz,Rainer Werner Fassbinder,Sci-Fi
325,The Wizard of Oz,Not Rated,1982-10-06,78.0,0.0,6.8,0.0,Fumihiko Takayama,Yoshimitsu Banno,Aileen Quinn,Animation
326,Heidi's Song,G,1982-11-19,94.0,0.0,6.3,5124391.0,Robert Taylor,Joseph Barbera,Lorne Greene,Animation
327,Love Child,R,1982-10-15,96.0,0.0,5.7,0.0,Larry Peerce,Anne Gerard,Amy Madigan,Crime
328,Boardinghouse,R,1983-10-21,98.0,0.0,3.8,0.0,John Wintergate,John Wintergate,John Wintergate,Comedy
329,Experience Preferred... But Not Essential,PG,1982-12-22,80.0,0.0,7.0,0.0,Peter Duffell,June Roberts,Elizabeth Edmonds,Drama
330,The Personals,PG,1982-10-01,90.0,0.0,6.7,0.0,Peter Markle,Peter Markle,Bill Schoppert,Comedy
331,Lonely Hearts,R,1982-10-21,106.0,0.0,6.8,777087.0,Paul Cox,Paul Cox,Wendy Hughes,Comedy
332,Scarface,R,1983-12-09,170.0,0.0,8.3,65884703.0,Brian De Palma,Oliver Stone,Al Pacino,Crime
333,The Outsiders,PG,1983-03-25,91.0,0.0,7.1,25697647.0,Francis Ford Coppola,Kathleen Rowell,C. Thomas Howell,Crime
334,Star Wars: Episode VI - Return of the Jedi,PG,1983-05-25,131.0,0.0,8.3,475106177.0,Richard Marquand,Lawrence Kasdan,Mark Hamill,Action
335,Risky Business,R,1983-08-05,99.0,0.0,6.8,63541777.0,Paul Brickman,Paul Brickman,Tom Cruise,Comedy
336,National Lampoon's Vacation,R,1983-07-29,98.0,0.0,7.4,61399552.0,Harold Ramis,John Hughes,Chevy Chase,Adventure
337,Trading Places,R,1983-06-08,116.0,0.0,7.5,90404800.0,John Landis,Timothy Harris,Eddie Murphy,Comedy
338,Superman III,PG,1983-06-17,125.0,0.0,5.0,59950623.0,Richard Lester,Jerry Siegel,Christopher Reeve,Action
339,The Big Chill,R,1983-09-30,105.0,0.0,7.2,56399659.0,Lawrence Kasdan,Lawrence Kasdan,Tom Berenger,Comedy
340,Staying Alive,PG,1983-07-15,93.0,0.0,4.7,64892670.0,Sylvester Stallone,Nik Cohn,John Travolta,Drama
341,Jaws 3-D,PG,1983-07-22,99.0,0.0,3.7,87987055.0,Joe Alves,Peter Benchley,Dennis Quaid,Adventure
342,Christine,R,1983-12-09,110.0,0.0,6.7,21017849.0,John Carpenter,Stephen King,Keith Gordon,Horror
343,Sleepaway Camp,R,1983-11-18,84.0,0.0,6.3,0.0,Robert Hiltzik,Robert Hiltzik,Felissa Rose,Horror
344,Flashdance,R,1983-04-15,95.0,0.0,6.2,92921203.0,Adrian Lyne,Thomas Hedley Jr.,Jennifer Beals,Drama
345,WarGames,PG,1983-06-03,114.0,0.0,7.1,79567667.0,John Badham,Lawrence Lasker,Matthew Broderick,Action
346,The Right Stuff,PG,1984-02-17,193.0,0.0,7.8,21192315.0,Philip Kaufman,Philip Kaufman,Sam Shepard,Adventure
347,Krull,PG,1983-07-29,121.0,0.0,6.1,16916617.0,Peter Yates,Stanford Sherman,Ken Marshall,Action
348,Spring Break,R,1983-03-25,102.0,0.0,4.9,24071666.0,Sean S. Cunningham,David Smilow,David Knell,Comedy
349,The Dead Zone,R,1983-10-21,103.0,0.0,7.2,20766616.0,David Cronenberg,Jeffrey Boam,Christopher Walken,Drama
350,Octopussy,PG,1983-06-10,131.0,0.0,6.5,67893619.0,John Glen,George MacDonald Fraser,Roger Moore,Action
351,Private School,R,1983-07-29,89.0,0.0,5.3,14049540.0,Noel Black,Dan Greenburg,Phoebe Cates,Comedy
352,Valley Girl,R,1983-04-29,99.0,0.0,6.4,17343596.0,Martha Coolidge,Andrew Lane,Nicolas Cage,Comedy
353,Rumble Fish,R,1983-10-21,94.0,0.0,7.2,2494480.0,Francis Ford Coppola,S.E. Hinton,Matt Dillon,Crime
354,Videodrome,R,1983-02-04,87.0,0.0,7.2,2120439.0,David Cronenberg,David Cronenberg,James Woods,Horror
355,Terms of Endearment,PG,1983-12-09,132.0,0.0,7.4,108423749.0,James L. Brooks,Larry McMurtry,Shirley MacLaine,Comedy
356,Twilight Zone: The Movie,PG,1983-06-24,101.0,0.0,6.5,29450919.0,Directors,John Landis,Dan Aykroyd,Horror
357,Never Say Never Again,PG,1983-10-07,134.0,0.0,6.2,55432841.0,Irvin Kershner,Kevin McClory,Sean Connery,Action
358,A Christmas Story,PG,1983-11-18,93.0,0.0,7.9,20653717.0,Bob Clark,Jean Shepherd,Peter Billingsley,Comedy
359,Cujo,R,1983-08-12,93.0,0.0,6.1,21156152.0,Lewis Teague,Stephen King,Dee Wallace,Horror
360,Sudden Impact,R,1983-12-09,117.0,0.0,6.6,67642693.0,Clint Eastwood,Harry Julian Fink,Clint Eastwood,Action
361,The Hunger,R,1983-04-29,97.0,0.0,6.7,5988322.0,Tony Scott,James Costigan,Catherine Deneuve,Drama
362,Mr. Mom,PG,1983-08-19,91.0,0.0,6.6,64783827.0,Stan Dragoti,John Hughes,Michael Keaton,Comedy
363,Blue Thunder,R,1983-05-13,109.0,0.0,6.4,42313354.0,John Badham,Dan O'Bannon,Roy Scheider,Action
364,Breathless,R,1983-05-13,100.0,0.0,5.9,19910002.0,Jim McBride,François Truffaut,Richard Gere,Action
365,Psycho II,R,1983-06-03,113.0,0.0,6.5,34725000.0,Richard Franklin,Tom Holland,Anthony Perkins,Crime
366,Local Hero,PG,1983-03-17,111.0,0.0,7.4,5899678.0,Bill Forsyth,Bill Forsyth,Burt Lancaster,Comedy
367,Bad Boys,R,1983-03-25,123.0,0.0,7.2,9190819.0,Rick Rosenthal,Richard Di Lello,Sean Penn,Crime
368,Silkwood,R,1984-01-27,131.0,0.0,7.2,35615609.0,Mike Nichols,Nora Ephron,Meryl Streep,Biography
369,All the Right Moves,R,1983-10-21,91.0,0.0,5.9,17233166.0,Michael Chapman,Michael Kane,Tom Cruise,Drama
370,The Keep,R,1983-12-16,96.0,0.0,5.7,4218594.0,Michael Mann,F. Paul Wilson,Scott Glenn,Drama
371,My Tutor,R,1983-04-22,97.0,0.0,5.2,22587834.0,George Bowers,Joe Roberts,Matt Lattanzi,Comedy
372,Yentl,PG,1984-01-06,133.0,0.0,6.6,40218899.0,Barbra Streisand,Jack Rosenthal,Barbra Streisand,Drama
373,Fire and Ice,PG,1983-08-26,81.0,0.0,6.6,760883.0,Ralph Bakshi,Ralph Bakshi,Randy Norton,Animation
374,Eddie and the Cruisers,PG,1983-09-23,95.0,0.0,6.9,4786789.0,Martin Davidson,Martin Davidson,Tom Berenger,Drama
375,Yellowbeard,PG,1983-06-24,96.0,0.0,6.0,4300000.0,Mel Damski,Graham Chapman,Graham Chapman,Action
376,The Meaning of Life,R,1983-03-31,107.0,0.0,7.5,14949697.0,Terry Jones,Graham Chapman,John Cleese,Comedy
377,Nostalghia,Not Rated,1992-03-01,125.0,0.0,8.1,55269.0,Andrei Tarkovsky,Andrei Tarkovsky,Oleg Yankovskiy,Drama
378,Hot Dog... The Movie,R,1984-01-13,96.0,0.0,5.0,20307325.0,Peter Markle,Mike Marvin,David Naughton,Comedy
379,Smokey and the Bandit Part 3,PG,1983-08-12,85.0,0.0,3.5,5678950.0,Dick Lowry,Stuart Birnbaum,Jackie Gleason,Action
380,Deathstalker,R,1983-09-16,80.0,0.0,4.6,11919250.0,James Sbardellati,Howard R. Cohen,Rick Hill,Action
381,Porky's II: The Next Day,R,1983-06-24,98.0,0.0,5.0,33759266.0,Bob Clark,Roger Swaybill,Dan Monahan,Comedy
382,Something Wicked This Way Comes,PG,1983-04-29,95.0,0.0,6.8,8400000.0,Jack Clayton,Ray Bradbury,Jason Robards,Fantasy
383,Tender Mercies,PG,1983-03-04,92.0,0.0,7.4,8443124.0,Bruce Beresford,Horton Foote,Robert Duvall,Drama
384,Star 80,R,1984-02-03,103.0,0.0,6.7,6472990.0,Bob Fosse,Teresa Carpenter,Mariel Hemingway,Biography
385,Gorky Park,R,1983-12-16,128.0,0.0,6.7,15856028.0,Michael Apted,Martin Cruz Smith,William Hurt,Crime
386,Lone Wolf McQuade,PG,1983-04-15,107.0,0.0,6.3,12232628.0,Steve Carver,B.J. Nelson,Chuck Norris,Action
387,Easy Money,R,1983-08-19,95.0,0.0,6.3,29309766.0,James Signorelli,Rodney Dangerfield,Rodney Dangerfield,Comedy
388,Merry Christmas Mr. Lawrence,R,1983-09-02,123.0,0.0,7.3,2306560.0,Nagisa Ôshima,Lourens van der Post,David Bowie,Drama
389,Losin' It,R,1983-04-22,100.0,0.0,4.9,1246141.0,Curtis Hanson,Bill Norton,Tom Cruise,Comedy
390,Screwballs,R,1983-04-01,80.0,0.0,4.7,2082215.0,Rafal Zielinski,Linda Shayne,Peter Keleghan,Comedy
391,Brainstorm,PG,1983-09-30,106.0,0.0,6.4,10219460.0,Douglas Trumbull,Bruce Joel Rubin,Christopher Walken,Sci-Fi
392,The Man with Two Brains,R,1983-06-03,93.0,0.0,6.4,10353438.0,Carl Reiner,George Gipe,Steve Martin,Comedy
393,Angel,R,1984-01-13,94.0,0.0,5.7,17488564.0,Robert Vincent O'Neil,Robert Vincent O'Neil,Cliff Gorman,Action
394,10 to Midnight,R,1983-03-11,101.0,0.0,6.3,7175592.0,J. Lee Thompson,William Roberts,Charles Bronson,Crime
395,Uncommon Valor,R,1983-12-16,105.0,0.0,6.4,30503151.0,Ted Kotcheff,Joe Gayton,Gene Hackman,Action
396,Doctor Detroit,R,1983-05-06,89.0,0.0,5.2,10375893.0,Michael Pressman,Bruce Jay Friedman,Dan Aykroyd,Comedy
397,Mortuary,R,1983-09-02,93.0,0.0,5.2,4319001.0,Howard Avedis,Howard Avedis,Mary Beth McDonough,Horror
398,Stroker Ace,PG,1983-07-01,96.0,0.0,4.9,13000000.0,Hal Needham,William Neely,Burt Reynolds,Action
399,Sahara,PG,1984-03-02,111.0,0.0,5.0,1402962.0,Andrew V. McLaglen,Menahem Golan,Brooke Shields,Adventure
400,Two of a Kind,PG,1983-12-16,88.0,0.0,4.7,23646952.0,John Herzfeld,John Herzfeld,John Travolta,Comedy
401,Chained Heat,R,1983-05-27,95.0,0.0,5.0,6149983.0,Paul Nicholas,Aaron Butler,Linda Blair,Action
402,Spacehunter: Adventures in the Forbidden Zone,PG,1983-05-20,90.0,0.0,5.5,16478265.0,Lamont Johnson,Stewart Harding,Peter Strauss,Action
403,High Road to China,PG,1983-03-18,105.0,0.0,6.1,28445927.0,Brian G. Hutton,Jon Cleary,Tom Selleck,Adventure
404,Never Cry Wolf,PG,1984-01-27,105.0,0.0,7.5,29600000.0,Carroll Ballard,Farley Mowat,Charles Martin Smith,Adventure
405,The Pirates of Penzance,G,1983-02-18,112.0,0.0,7.1,694497.0,Wilford Leach,W.S. Gilbert,Kevin Kline,Comedy
406,Rock & Rule,PG,1987-07-24,77.0,0.0,6.5,30379.0,Clive Smith,Patrick Loubert,Don Francks,Animation
407,Hercules,PG,1983-08-26,98.0,0.0,4.0,10676194.0,Luigi Cozzi,Luigi Cozzi,Lou Ferrigno,Adventure
408,Educating Rita,PG,1983-10-28,110.0,0.0,7.2,14648076.0,Lewis Gilbert,Willy Russell,Michael Caine,Comedy
409,A Night in Heaven,R,1983-11-18,83.0,0.0,4.3,5563663.0,John G. Avildsen,Joan Tewkesbury,Christopher Atkins,Drama
410,Under Fire,R,1983-10-21,128.0,0.0,7.0,5696391.0,Roger Spottiswoode,Ron Shelton,Nick Nolte,Drama
411,Amityville 3-D,PG,1983-11-18,105.0,0.0,4.1,6333135.0,Richard Fleischer,David Ambrose,Tony Roberts,Horror
412,Testament,PG,1984-01-05,90.0,0.0,7.0,2044892.0,Lynne Littman,Carol Amen,Jane Alexander,Drama
